snapshot,CCGT,nuclear,wind_offshore,EU_import,wind_onshore,waste_to_energy,solar_pv,OCGT,landfill_gas,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,oil,load_shedding,tidal_stream
2023-01-02 18:00:00,5626.1153261660165,0.0,0.0,1301.07,0.0,746.5868635153125,0.0,520.551023347182,87.02828103718481,466.12469296154075,0.0,42.51488348120545,38.06711228407944,0.0,0.0,5.904413103821694,0.0,1.5387103055846667,0.0,0.0
2023-01-02 19:00:00,4876.642851461132,0.0,0.0,1232.58,0.0,746.587235535251,0.0,597.4494832963561,87.01368469804052,466.2019168592231,0.0,42.51080558709692,38.061912195721156,0.0,0.0,5.904300674621398,0.0,1.5344364930604029,0.0,0.0
2023-01-02 20:00:00,4028.000258347371,0.0,0.0,1181.608,0.0,745.5517140412031,0.0,672.1889106733656,78.90555324558932,466.63526197265816,0.0,33.50092011223421,31.639681923781986,0.0,0.0,5.596900391693056,0.0,1.0501743333018878,0.0,0.0
2023-01-02 21:00:00,3186.535722706958,0.0,0.0,1258.616,0.0,658.5277924177738,0.0,510.60402764016635,71.33694026938159,466.39089654641,0.0,28.06761021413434,30.930696794656612,0.0,0.0,5.203702658861494,0.0,0.9539941889322846,0.0,0.0
2023-01-02 22:00:00,2162.4741362674213,0.0,0.0,1224.48,0.0,657.893265434588,0.0,415.43573459444843,71.04119933649844,465.3952788570845,0.0,27.659718931530936,30.869066508282447,0.0,0.0,5.202669006999858,0.0,0.9394962862420151,0.0,0.0
2023-01-02 23:00:00,1450.5965910946559,0.0,0.0,1061.176,0.0,657.9057962165693,0.0,414.45071829011886,71.00285804330932,465.5573908275857,0.0,27.668508480531084,30.866270531582202,0.0,0.0,5.202494568473088,0.0,0.9329062068753706,0.0,0.0
2023-01-03 00:00:00,1280.7034266849828,0.0,0.0,1055.738,0.0,657.7035855794712,0.0,404.5107009113415,70.46209894100367,461.1179414787887,0.0,27.574087403781835,30.77914199169263,0.0,0.0,5.198555080677924,0.0,0.9317223282601887,0.0,0.0
2023-01-03 01:00:00,1336.6224150391533,0.0,0.0,990.058,0.0,657.6792581210739,0.0,408.95725866360664,70.41303326110054,464.9024369423698,0.0,27.571703180379217,30.785264378742475,0.0,0.0,5.198935636623484,0.0,0.9128435508487998,0.0,0.0
2023-01-03 02:00:00,1341.0982411110958,0.0,0.0,802.144,0.0,654.604142914377,0.0,409.3829974887978,69.52560853853433,464.9599033977981,0.0,27.571839535037395,30.784373749666784,0.0,0.0,5.198876700647347,0.0,0.8979446827718189,0.0,0.0
2023-01-03 03:00:00,1153.5694775357958,0.0,0.0,638.4359999999999,0.0,652.2044839352377,0.0,403.0684874285208,69.3648795727912,459.11740366563987,0.0,27.564279388601836,30.75971761639014,0.0,0.0,5.198390886602677,0.0,0.89018613154259,0.0,0.0
2023-01-03 04:00:00,1236.4067908452134,0.0,0.0,371.142,0.0,652.2567269834137,0.0,403.1615984901718,69.38196640257048,459.17326241578667,0.0,27.556998508913225,30.762944640665225,0.0,0.0,5.1998730287105355,0.0,0.892549171540191,0.0,0.0
2023-01-03 05:00:00,1463.2148311443898,0.0,0.0,516.1040000001392,0.0,652.2707335202053,0.0,411.7775285675306,69.41349383478372,465.4352827204259,0.0,27.56257886027761,30.78547697904528,0.0,0.0,5.201045781818835,0.0,0.9087861917006359,0.0,0.0
2023-01-03 06:00:00,2069.906120201762,0.0,0.0,452.37999999999994,0.0,652.2641019031887,0.0,412.0572650676309,69.41872907721563,465.31127486071966,0.0,27.561447780342633,30.785275145046583,0.0,0.0,5.201047799536584,0.0,0.9081773249721635,0.0,0.0
2023-01-03 07:00:00,3229.2611506804046,0.0,0.0,446.5440000000095,0.0,652.2727354932734,0.0,513.031061405122,69.44758564770123,466.3033267379696,0.0,27.573272066954356,30.819029679884846,0.0,0.0,5.20272282468476,0.0,0.92397217049104,0.0,0.0
2023-01-03 08:00:00,4179.976334362332,0.0,0.0,34.09400000000951,0.0,652.3020746750243,0.0,662.1226427764934,69.64024245624523,466.68789520843137,0.0,27.590971432433438,30.8770796383588,0.0,0.0,5.20502637231132,0.0,0.9529561834995652,0.0,0.0
2023-01-03 09:00:00,4237.004748421267,0.0,0.0,439.5280000000095,0.0,652.3232382113006,0.0,679.236862400359,69.60779897576543,466.6625217438024,0.0,27.603028360974474,30.892200388867145,0.0,0.0,5.2051942712428225,0.0,0.9603137247554229,0.0,0.0
2023-01-03 10:00:00,4276.736506637117,0.0,0.0,605.2760000000095,0.0,652.3615086113494,0.0,684.2721511429866,69.82973628996217,466.63672019191114,0.0,27.630774874171134,30.914820169250394,0.0,0.0,5.205539775132827,0.0,0.9643013540173522,0.0,0.0
2023-01-03 11:00:00,4285.949384669786,0.0,0.0,823.2540000000095,0.0,652.4442630371286,0.0,684.8766366393197,70.2391296853265,466.59548505763,0.0,27.75245402663121,30.954532128415828,0.0,0.0,5.206086441948738,0.0,0.9736346764381765,0.0,0.0
2023-01-03 12:00:00,4376.311587911198,0.0,0.0,919.0540000000095,0.0,652.4301166719756,0.0,688.3936979271713,70.26037158267282,466.62412694033526,0.0,27.718411966650702,30.953488298387164,0.0,0.0,5.205804320997973,0.0,0.969700166497023,0.0,0.0
2023-01-03 13:00:00,4272.368981051634,0.0,0.0,834.8200000000095,0.0,652.4877262860359,0.0,685.0211463034833,70.31282996581072,466.6199801458907,0.0,27.759471343800303,30.962248615059412,0.0,0.0,5.20616943022726,0.0,0.9708750731961315,0.0,0.0
