snapshot,wind_offshore,CCGT,nuclear,wind_onshore,EU_import,waste_to_energy,solar_pv,landfill_gas,OCGT,coal,large_hydro,advanced_biofuel,biogas,storage_discharge,small_hydro,sewage_gas,shoreline_wave,tidal_stream,oil,load_shedding
2023-01-01 10:00:00,12454.515744965478,0.01709219791293571,5723.996383403761,4072.8382833883,4922.0,2484.5028063264185,1019.2293142193189,0.21195074662459967,0.004973266466555883,0.0005058309180334916,347.58262111093194,0.012524339487243864,0.0459044464471502,0.0,67.5685988476011,0.00845766026752244,9.46101933346563,4.7911852547642155,0.003663729872487224,4.583175996401053e-05
2023-01-01 11:00:00,12187.904946837069,0.01757394522062959,5719.996364093427,3901.9496233496857,4994.0,2486.6533744585035,2060.205015467902,0.22121748710083614,0.005000705058608236,0.0005194615920260149,347.5826785335135,0.012367083479755337,0.04726217722866138,0.0,67.57226818909783,0.008765758212737609,9.487138528331434,6.538982953280037,0.003707618021600468,4.7322157596802435e-05
2023-01-01 12:00:00,12125.093492022253,0.019977582783658073,5716.99634299956,3752.4762847743486,4994.0,2487.383913701877,2512.868509283088,0.2539098842614976,0.005042510139687687,0.0005716832208480791,347.5826339713126,0.013186477314579082,0.052958314757009406,0.0,68.66812704938128,0.010141487755917868,9.485619523843615,4.110903664283693,0.0037854301356738985,5.9065919513105914e-05
2023-01-01 13:00:00,11983.09633167202,0.017374083652313122,5719.996346461357,3512.0192451357766,4994.0,2488.2297343590913,2261.3036813186955,0.23226074164711802,0.00468174669050247,0.0005122185539339214,347.5826607741587,0.01383545080364274,0.05176892046885223,0.0,67.59192517195422,0.010456142209951872,9.483406920705878,0.969530548312152,0.0036550113117314476,4.911941866995215e-05
2023-01-01 14:00:00,11965.514613212743,0.02091769112066206,5726.997236456878,3416.9412483286087,4996.0,2493.449469411197,1527.006959423916,414.9940669403769,0.005506238789344224,0.0006220089895951565,347.5837724265672,0.03573312278313116,0.08243658611243922,0.0,67.61178293286544,0.027079746606720693,9.499999888087078,0.3627797418979454,0.004174029273001852,4.956482590464321e-05
2023-01-01 15:00:00,11657.808985344836,1.1528789119090306,5720.998635813626,3079.1491988684534,4996.0,2493.571146597075,758.9105082136507,750.4411895411191,0.2831155857064554,499.6272095555931,347.5858032446419,357.08487790077754,338.3516087885751,627.2157997402743,67.63241176665078,50.19612341789836,9.475052407322929,1.0040388256208346,0.011361347315317162,5.1709807884572265e-05
2023-01-01 16:00:00,10261.451533575175,4.803787662740711,5724.998580771042,2661.8520985288255,5016.0,2493.5721842087373,135.90114575443314,750.445231594792,1.1394130790053922,499.94522383367183,347.585881712369,357.08575448360415,338.3556699562225,4877.620721472542,67.65136296012973,50.19638856580651,9.497782530498387,3.8853700755765574,0.011817662803199338,5.493778457662243e-05
2023-01-01 17:00:00,9439.450178393861,1681.7329372436984,5724.99854594945,2367.2009417750255,4870.0,2493.5740278820535,3.471670262382243e-07,750.4519473419938,252.9255629591579,499.97118824046953,347.5859845063334,357.0873313225553,338.361328576756,5201.860017209205,67.66728544898066,50.19688574207687,9.486142899672947,6.437465647488317,0.012168808436210448,5.9434930254255185e-05
2023-01-01 18:00:00,8578.897841003569,3507.9119904770655,5717.998447354272,2234.6855998311767,5012.0,2493.571172351377,1.8517281241177106e-07,750.4494294020333,358.8811291705772,499.9682743923168,347.5860808151179,357.0859677323193,338.35907349981983,2884.996798029011,67.6775113545378,50.196504233666296,9.458598006315636,4.763209060879769,0.012292357093990078,8.051495194639185e-05
2023-01-01 19:00:00,7687.094085896697,3134.237657056941,5717.99860466051,1926.3654460173493,5016.0,2493.5732221901094,2.9249351768238334e-07,750.449989226409,354.00043530230516,499.9710176872172,347.58592169297765,357.08677667142393,338.3597411482675,2839.3619412280837,67.68527850389881,50.19673757671909,9.45052041095691,1.5705986261691498,0.011968615984212313,5.696130201658619e-05
2023-01-01 20:00:00,6605.525889480586,2854.529809015808,5714.998632749275,1795.5741928627656,5016.0,2493.5727985632793,2.6192793513798235e-07,750.4488412058786,334.2650899801833,499.97107302163994,347.5858892022713,357.08646692873816,338.3588315846753,2834.0303108650864,67.707125155545,50.19665726020664,9.441627402165377,0.6948535388945194,0.011854675747006677,5.598848663889948e-05
2023-01-01 21:00:00,5853.0396220246275,1651.4201303058016,5714.99866174047,1912.9019516834148,4996.0,2493.5721449007146,2.1986392209407367e-07,750.4470405575012,236.96904785078462,499.96786185494244,347.5858418697448,357.08599276478515,338.3574048602211,2831.61035128034,67.11018993273437,50.19652879229349,9.459183171523836,0.766333214377882,0.011658426377447307,5.4123130773224196e-05
2023-01-01 22:00:00,5586.5870267854625,289.39881455047475,5719.998682467053,1834.8972923108333,5020.0,2493.5715635889924,1.7772949183606826e-07,750.4452434283909,59.16512658052592,499.96554710167646,347.5857957633739,357.0856238928436,338.3560067977569,2672.411403276725,67.72347815745395,50.19640420479445,9.457892058266633,3.642548050789606,0.011497186668903562,5.1834322954628466e-05
2023-01-01 23:00:00,5274.822518915985,1378.3187270827386,5717.998714988666,1910.7070780341583,4998.0,2493.5710818648486,1.3614134872106225e-07,750.4433199495762,204.30314183205581,499.95369212996786,347.5857587057161,357.08529549306746,338.3544032577751,5.894433417318544,67.72223027754852,50.196279414046266,9.44673024534536,6.585196958135855,0.011346582213038326,4.992154563101966e-05
2023-01-02 00:00:00,5189.513011875105,1026.5391207982036,5723.99871503545,2030.8229792230018,4996.0,2493.5696912678786,8.81918637622159e-08,750.4435834289992,149.00674401335027,499.9569029870202,347.6178833277829,357.08494754158926,338.3542663278751,3.8225237966506436,68.49427713099233,50.19615943625555,9.45494132679738,5.612628207680616,0.011557922657618996,6.521553923038775e-05
